SIRAD-R,1,ESTSI2A,31,MOCON1A,12567,60
VPB0S7-NA2,1,PACAB  ,29,SANVI1A,12881,60
VPCKGE-NA2,1,PACHO  ,19,GESTATA,11128,60
VPCKVR-NA2,1,PACHO  ,20,VILRICA,11776,40
VPCK99-NA2,1,PACHO  ,17,SSMTM3A,11443,50
BCKMA-I,1,CAL1C1A,61,ESTAMAN,27124,40
DOVMA-R,1,ESTAMAL,67,24DDI2A,28828,60
D2SMA-TI,1,PARED1A,34,ESTAMAD,30413,40
SIRCH-R,1,ESTSI2A,65,DONBN1A,29049,60
SJKAL-I,1,YSAJO1A,51,ALBROCB,26619,40
VPHKVR-NA2,1,PACUR  ,18,VILRICA,9776,40
VPHK99-NA2,1,PACUR  ,18,SSMTM3A,9504,50
VPHNS7-NA2,1,PACUR  ,43,SANVI1A,33583,60
BCKMA-R,1,ESTAMAN,60,CAL1C2A,25995,40
CHKCS-I,1,CHAGR1A,79,VVETK1A,35307,60
EAKAL-I,1,ESTAN1D,30,ALBROCC,15276,40
SJKAL-R,1,ALBROCB,57,PEGRE1A,28778,40
ADKAL-DI,1,EALCDIA,60,ALBROCC,28776,40
ADKAL-DR,1,ALBROCC,65,MOCON1A,31514,60
BCVAL-R,1,ALBROCA,74,CAL1C2A,32458,40
EARAD-R,1,ESTAN2B,35,MOCON1A,15011,60
EARCH-R,1,ESTAN2A,71,DONBN1A,31476,60
SJVAL-R,1,ALBROCA,69,PEGRE1A,29741,40
SVKAL-DI,1,SANVI1A,57,ALBROCC,30801,40
BCKAL-I,1,CAL1C1A,63,ALBROCB,30513,40
BCVMA-R,1,ESTAMAL,70,CAL1C2A,26956,40
BIPAL-I,1,CABTK2A,33,ALBROCG,38988,40
CHFAL-I,1,CHAGR1A,38,ALBROCH,35023,40
EAVAL-DI,1,ESTAN1F,27,ALBROCD,16167,40
EAVAL-I,1,ESTAN1F,30,ALBROCD,14856,40
SVKAL-DR,1,ALBROCC,59,SANVI2A,32006,60
BCKAL-R,1,ALBROCB,64,CAL1C2A,31497,40
BCKCS-I,1,CAL1C1A,54,VVETK1A,23982,60
CHKAL-DI,1,CHAGR1A,83,ALBROCC,41906,40
TCKAL-I,1,ESTATCB,52,ALBROCC,22906,40
TCKAL-R,1,ALBROCC,54,TORCA2A,23333,40
VVIULR-NA2,1,VERDB1A,16,PUEBL4A,7743,60
VVIUMX-NA2,1,VERDB1A,23,MAINT1A,10409,40
VVIUPP-NA2,1,VERDB1A,16,PAPUE  ,7505,40
VVIUP2-NA2,1,VERDB1A,15,ESTAPEA,6649,40
CHKAL-DR,1,ALBROCC,84,CHAGR2A,43065,60
FEVAL-R,1,ALBROCA,79,NVAES2A,39363,60
FEVMA-R,1,ESTAMAL,75,NVAES2A,33861,60
TCKMA-I,1,ESTATCB,50,ESTAMAM,19517,40
VVIUP4-NA2,1,VERDB1A,45,PPAPC1A,24957,40
VVIUXA-NA2,1,VERDB1A,8,139TM2A,4083,40
VVIZC3-NA2,1,VERDB1A,16,CPRAD2A,5566,30
VVIZVL-NA2,1,VERDB1A,2,VERDB2A,854,40
VVRDPF-NA2,1,VILRICA,8,PBAVE1A,4502,40
CPVAL-DI,1,CONCE1A,56,ALBROCA,25318,40
LIKAL-I,1,ESTASLB,55,ALBROCC,22974,40
TOKAL-R,1,ALBROCB,71,ESTASIB,36675,40
TOKCS-I,1,ESTASIB,58,VVETK1A,28433,60
VVRFV1-NA2,1,VILRICA,18,VALLE1A,7552,30
VVRNST-NA2,1,VILRICA,19,ESTASLA,8310,40
VVRNS1-NA2,1,VILRICA,13,ETAP11A,6558,40
VVRRAC-NA2,1,VILRICA,5,ESTAN1A,3827,60
VVRREC-NA2,1,VILRICA,23,ESTACAA,11148,40
VVRRLA-NA2,1,VILRICA,7,ANDESLA,3542,30
CHKCS-R,1,VVETK2A,79,CHAGR2A,35324,60
LIKAL-R,1,ALBROCC,58,SANTA2A,24104,40
MAVEA,1,ESTAMAK,49,ESTAMAK,20734,40
TOKCS-R,1,VVETK2A,60,ESTASIB,28574,40
VVRRPB-NA2,1,VILRICA,23,PACAB  ,11218,40
VVRRPO-NA2,1,VILRICA,8,PAOJO  ,4082,40
VVRRPS-NA2,1,VILRICA,7,VPESA1A,3870,30
VVRRSB-NA2,1,VILRICA,11,ESTSI2A,5023,60
VVRRVE-NA2,1,VILRICA,6,VERAN3A,2944,40
VVRVVV-NA1,1,VILRICA,26,VVETK2A,9430,60
CHKMA-I,1,CHAGR1A,89,ESTAMAM,39215,40
VESCAMX-N2,1,COLTO1A,18,MAINT1A,6387,40
VESCDDB-N2,1,ESTASIA,32,CAL1C1A,14804,40
VC1CSPH-N1,1,GCRJD4A,18,PACUR  ,22468,40
VC1DDPP-N2,1,CONCE1A,11,PAPUE  ,5843,40
VC1DPPD-P2,1,CONCE1A,28,PADON  ,12648,40
VC1JADB-N2,1,CONCE1A,6,CAL1C1A,3603,40
VC1JAEB-P2,1,CONCE1A,18,ETBVE1A,7157,60
VDIPDPP-N2,1,CVITM2A,30,PAPUE  ,16272,40
VDIPDVL-N2,1,PARED2A,28,VERDB2A,13670,40
VDIPJP2-N2,1,PARED2A,19,ESTAPEA,9012,40
VDOCSCE-N2,1,ESTA24A,16,BVVCS2A,19808,40
VECROAE-N2,1,GONTK1A,21,ESTAN2A,8992,60
VECROEA-N2,1,ESTACAA,12,AMANE1A,4028,40
VECROPO-N2,1,ESTACAA,19,PAOJO  ,8601,40
VECROSB-N2,1,ESTACAA,18,ESTSI2A,9494,60
VEDAAAL-N1,1,DORAD1A,2,ALBROCA,8781,40
VEDAAA2-P1,1,DORAD1A,3,AMELI3A,9993,40
VEDAAEM-N1,1,DORAD1A,11,ESTAMAA,8168,40
VCHCCPB-N2,1,TROTK1A,41,PACAB  ,23485,40
VCHCNAL-N1,1,CHAGR2A,23,ALBROCA,39711,40
VCHCNPC-N1,1,CHAGR2A,29,PACHO  ,46479,40
VC1JAER-P2,1,CONCE1A,5,ESTAPAA,2355,40
VC1JAJ2-P2,1,CONCE1A,6,ESTAD2A,3017,40
VC1JASP-N2,1,CONCE1A,8,AVE3CSA,3764,40
VC1JTP2-N2,1,CONCE1A,14,ESTAPEA,4961,40
VC3CSAL-N1,1,CPRAD2A,27,ALBROCA,25827,40
VC3CSBV-N2,1,CPRAD2A,16,BVVCS1A,13710,40
VDOCSEM-N1,1,ESTA24A,24,ESTAMAA,28409,40
VDOCSPC-N1,1,ESTA24A,24,PACHO  ,32552,40
VDOCSPH-N1,1,ESTA24A,25,PACUR  ,31920,40
VDOPAES-N2,1,ESTA24A,13,ESTASIA,4987,40
VDOPAPD-N2,1,ESTA24A,8,PADON  ,2097,40
VEDAAMC-P1,1,DORAD1A,11,MERMACA,7781,60
VEDAAPH-P1,1,DORAD1A,2,PACUR  ,5912,40
VEDAFPC-P1,1,DORAD1A,8,PACHO  ,15564,40
VEDTME3-N1,1,DORAD1A,8,ESTICAA,4209,40
VEDTME4-N1,1,DORAD1A,9,ESTVARA,3657,40
VEDVBPT-P1,1,DORAD1A,16,PAICT1A,11442,60
VEJDAPP-N2,1,ESTAD1A,10,PAPUE  ,4367,40
VEJJAJ2-N2,1,ESTAD1A,2,ESTAD2A,705,40
VEMAAED-N1,1,ESTAMAA,3,DORAD1A,9555,60
VEMCNAC-N2,1,ESTAMAA,6,ESTAN1A,16909,60
VCHCNPH-N1,1,CHAGR2A,25,PACUR  ,36848,40
VCHINCH-N2,1,CHAGR2A,2,CHAGR1A,4747,60
VCICNAL-N1,1,CABTK1A,17,ALBROCA,22212,40
VC3CSCE-N2,1,CPRAD2A,16,BVVCS2A,13191,40
VC3CSEM-N1,1,CPRAD2A,24,ESTAMAA,21792,40
VC3CSPC-N1,1,CPRAD2A,24,PACHO  ,25935,40
VC3CSPH-N1,1,CPRAD2A,25,PACUR  ,25303,40
VDOPDE1-N2,1,ESTA24A,20,ESTLP2A,12062,40
VDOPDPP-N2,1,ESTA24A,26,PAPUE  ,14895,40
VDXCNPH-N1,1,ESTADAA,6,PACUR  ,30662,40
VDXCSPC-N1,1,ESTADAA,23,PACHO  ,32148,40
VDXPAPD-N1,1,ESTADAA,7,PADON  ,2405,40
VEMCNEC-N2,1,ESTAMAA,18,ESTACAA,22517,40
VEMCNPB-N2,1,ESTAMAA,17,PACAB  ,23181,40
VEMCNPN-N2,1,ESTAMAA,5,POLIC1A,17946,30
VEMCNPO-N2,1,ESTAMAA,5,PAOJO  ,16742,40
VEMCNP2-N2,1,ESTAMAA,16,ESTAPEA,32152,40
VEMCNSB-N2,1,ESTAMAA,6,ESTSI2A,16392,60
VEMCNVE-N2,1,ESTAMAA,7,VERAN3A,17259,40
VEMCOPC-N1,1,ESTAMAA,2,PACHO  ,4414,40
VEMCOPT-R1,1,ESTAMAA,7,PAICT1A,4146,60
VEMCOPU-N1,1,ESTAMAA,7,URRACCA,4624,60
VCIRCCH-N2,1,CABTK1A,45,CHAGR1A,30223,60
VCIRCC6-N2,1,CABTK1A,34,CANCP1A,17979,40
VCIROAZ-N2,1,CABTK1A,6,EALCDIA,3589,30
VCIROCR-R2,1,CABTK1A,2,CABTK2A,1251,60
VCIROEA-R2,1,CABTK1A,13,AMANE1A,5574,40
VCIROPB-R2,1,CABTK1A,3,PACAB  ,1644,40
VCNAIPC-N1,1,CEVTM1A,8,PACHO  ,11918,40
VC3CSPU-N1,1,CPRAD2A,20,URRACCA,19628,60
VC3DDER-N2,1,CPRAD2A,4,ESTAPAA,1932,40
VC3DDLR-N2,1,CPRAD2A,7,PUEBL4A,4924,60
VC3DDPP-N2,1,CPRAD2A,13,PAPUE  ,7632,40
VC3DDXA-N2,1,CPRAD2A,4,139TM2A,2745,40
VC3DJP2-N2,1,CPRAD2A,10,ESTAPEA,4776,40
VC3DJP6-N2,1,CPRAD2A,11,PREAL2A,5788,50
VC3DPMX-N2,1,CPRAD2A,13,MAINT1A,5483,40
VDXPDPP-N2,1,ESTADAA,25,PAPUE  ,14491,40
VDYAAAL-P1,1,DORTM2A,3,ALBROCA,9123,40
VDYAAA2-N1,1,DORTM2A,4,AMELI3A,10335,40
VDYAAEM-P1,1,DORTM2A,12,ESTAMAA,8510,40
VDYAAMC-N1,1,DORTM2A,12,MERMACA,8123,60
VDYAAPH-N1,1,DORTM2A,3,PACUR  ,6254,40
VDYMCPC-N1,1,DORTM2A,9,PACHO  ,15906,40
VDYTMED-P1,1,DORTM2A,2,DORAD1A,342,60
VDYTME3-P1,1,DORTM2A,9,ESTICAA,4551,40
VEMCSCE-N2,1,ESTAMAA,14,BVVCS2A,14191,40
VEMCSCP-N2,1,ESTAMAA,23,CPRAD1A,21707,30
VEMCSDR-R2,1,ESTAMAA,27,PARED1A,30307,60
VEMCSER-N2,1,ESTAMAA,22,ESTAPAA,19931,40
VCNCNAC-N2,1,CEVTM1A,8,ESTAN1A,11689,60
VCNCNAZ-N2,1,CEVTM1A,22,EALCDIA,19906,30
VCNCNEC-N2,1,CEVTM1A,20,ESTACAA,17297,40
VCNCNM1-N2,1,CEVTM1A,12,MANOP1A,14630,40
VCNCNPB-N2,1,CEVTM1A,19,PACAB  ,17961,40
VCNCNPN-N2,1,CEVTM1A,7,POLIC1A,12726,30
VC3DPPD-N2,1,CPRAD2A,21,PADON  ,9408,40
VC3DPP4-N2,1,CPRAD2A,35,PPAPC1A,20031,40
VC3INCP-N2,1,CPRAD2A,2,CPRAD1A,434,30
VC3INVL-N2,1,CPRAD2A,12,VERDB2A,4854,40
VDYTME4-P1,1,DORTM2A,10,ESTVARA,3999,40
VDYVBPT-N1,1,DORTM2A,17,PAICT1A,11784,60
VD1CSBV-N2,1,CAL1C2A,11,BVVCS1A,13321,40
VD1CSCE-N2,1,CAL1C2A,11,BVVCS2A,12802,40
VD1CSC5-P1,1,CAL1C2A,15,HSBCL3A,19278,60
VD1CSEM-P1,1,CAL1C2A,19,ESTAMAA,21403,40
VEMCSES-N2,1,ESTAMAA,34,ESTASIA,31847,40
VEMCSJV-R2,1,ESTAMAA,21,JJVAL1A,21271,60
VEMCSLR-N2,1,ESTAMAA,14,PUEBL4A,17811,60
VEMCSMX-R2,1,ESTAMAA,19,MAINT1A,25657,40
VCNCNPO-N2,1,CEVTM1A,7,PAOJO  ,11522,40
VCNCNPS-N2,1,CEVTM1A,10,VPESA1A,12965,30
VCNCNSB-N2,1,CEVTM1A,7,ESTSI2A,11766,60
VCNCNST-N2,1,CEVTM1A,16,ESTASLA,14852,40
VCNCNS1-N2,1,CEVTM1A,8,ETAP11A,13136,40
VCNCNTE-N2,1,CEVTM1A,17,ESTATCA,15379,40
VCNCNVE-P2,1,CEVTM1A,9,VERAN3A,12039,40
VCNCNV1-N2,1,CEVTM1A,9,VALLE1A,15025,30
VC4CSAL-N1,1,CA1CS1A,21,ALBROCA,24898,40
VC4CSBV-N2,1,CA1CS1A,10,BVVCS1A,11642,40
VC4CSCE-N2,1,CA1CS1A,11,BVVCS2A,11318,40
VC4CSPC-N1,1,CA1CS1A,19,PACHO  ,24062,40
VC4CSPH-N1,1,CA1CS1A,20,PACUR  ,23430,40
VC4DDPP-N2,1,CA1CS1A,13,PAPUE  ,6243,40
VD1CSMC-P1,1,CAL1C2A,19,MERMACA,21416,60
VD1CSPC-N1,1,CAL1C2A,19,PACHO  ,25546,40
VD1CSPH-N1,1,CAL1C2A,19,PACUR  ,24242,40
VD1CSVV-N1,1,CAL1C2A,16,VVETK2A,20600,60
VD1DAC1-N2,1,CAL1C2A,11,CONCE1A,4947,40
VEMCSNI-R2,1,ESTAMAA,32,NVAES1A,34689,60
VEMCSPD-N2,1,ESTAMAA,27,PADON  ,29772,40
VEMCSPP-N2,1,ESTAMAA,14,PAPUE  ,17822,40
VCNCSBV-N2,1,CEVTM1A,9,BVVCS1A,10822,40
VCNCSCA-N2,1,CEVTM1A,20,PENAB1A,27110,40
VCNCSCE-N2,1,CEVTM1A,10,BVVCS2A,11416,40
VCNCSC1-N2,1,CEVTM1A,16,CONCE1A,20994,40
VCNCSDB-N2,1,CEVTM1A,25,CAL1C1A,23431,40
VCNCSEB-N2,1,CEVTM1A,15,ETBVE1A,14515,60
VC4DD99-N2,1,CA1CS1A,26,SSMTM3A,11647,50
VC4DPPD-N2,1,CA1CS1A,27,PADON  ,11622,40
VC4INCU-P2,1,CA1CS1A,9,CIRCU2A,3675,40
VC4INC1-P2,1,CA1CS1A,2,CONCE1A,926,40
VC4JADB-N2,1,CA1CS1A,7,CAL1C1A,2564,40
VD1DAEB-P2,1,CAL1C2A,25,ETBVE1A,10653,60
VD1DDEL-N2,1,CAL1C2A,17,ETBVE2A,10827,40
VD1DDER-P2,1,CAL1C2A,5,ESTAPAA,2458,40
VD1DDE1-P2,1,CAL1C2A,8,ESTLP2A,5325,40
VD1DDPP-N2,1,CAL1C2A,14,PAPUE  ,8158,40
VD1DDSP-N2,1,CAL1C2A,11,AVE3CSA,8047,40
VEMCSP4-N2,1,ESTAMAA,41,PPAPC1A,40395,40
VEMCSP6-N2,1,ESTAMAA,21,PREAL2A,27145,50
VEMCSVL-N2,1,ESTAMAA,13,VERDB2A,18117,40
VEMCSXA-N2,1,ESTAMAA,21,139TM2A,21568,40
VEMOTAL-N1,1,ESTAMAA,3,ALBROCA,4032,40
VEMOTA2-R1,1,ESTAMAA,2,AMELI3A,2559,40
VEMOTMC-R1,1,ESTAMAA,2,MERMACA,558,60
VEMOTPH-N1,1,ESTAMAA,3,PACUR  ,2564,40
VCNCSEL-N2,1,CEVTM1A,15,ETBVE2A,13816,40
VCNCSER-N2,1,CEVTM1A,22,ESTAPAA,20774,40
VCNCSET-N1,1,CEVTM1A,12,COEST1A,13625,60
VCNCSPD-N2,1,CEVTM1A,27,PADON  ,30615,40
VC4JAEB-P2,1,CA1CS1A,17,ETBVE1A,6721,60
VC4JAER-P2,1,CA1CS1A,7,ESTAPAA,1303,40
VC4JAJ2-P2,1,CA1CS1A,5,ESTAD2A,2581,40
VC4JASP-N2,1,CA1CS1A,8,AVE3CSA,3328,40
VC4JTSI-N2,1,CA1CS1A,13,YSAJO1A,3731,40
VD1DD99-P2,1,CAL1C2A,22,SSMTM3A,13368,50
VD1DJP2-P2,1,CAL1C2A,11,ESTAPEA,5302,40
VD1DJSI-N2,1,CAL1C2A,11,YSAJO1A,5098,40
VD1DPCA-N2,1,CAL1C2A,15,PENAB1A,6532,40
VEMTKE3-N1,1,ESTAMAA,6,ESTICAA,6782,40
VEMTKE4-R1,1,ESTAMAA,8,ESTVARA,5801,40
VEMTKVR-N2,1,ESTAMAA,17,VILRICA,9661,40
VEMTMMS-R2,1,ESTAMAA,21,MASMITA,10887,60
VEPCNPC-N1,1,PODERTA,13,PACHO  ,26522,40
VEPCNPH-N1,1,PODERTA,7,PACUR  ,16890,40
VEPINM1-B2,1,PODERTA,13,MANOP1A,4453,40
VCNCSPP-N2,1,CEVTM1A,14,PAPUE  ,18665,40
VCNCSSP-N2,1,CEVTM1A,24,AVE3CSA,23778,40
VCNC5C5-N1,1,CEVTM1A,3,HSBCL3A,1942,60
VCNTAEM-N1,1,CEVTM1A,7,ESTAMAA,4098,40
VCNTAMC-N1,1,CEVTM1A,7,MERMACA,4111,60
VCNTKAL-N1,1,CEVTM1A,6,ALBROCA,6342,40
VCNTKPH-N1,1,CEVTM1A,5,PACUR  ,4874,40
VCNTKVR-P2,1,CEVTM1A,14,VILRICA,6245,40
VCNTMVV-P1,1,CEVTM1A,4,VVETK2A,3039,60
VC5CBCR-N2,1,CANCP2A,37,CABTK2A,18018,60
VC5CBPB-B2,1,CANCP2A,35,PACAB  ,16923,40
VD1DPDO-N2,1,CAL1C2A,25,ESTA24A,11024,60
VD1DPPD-P2,1,CAL1C2A,22,PADON  ,9847,40
VD1INDB-N2,1,CAL1C2A,2,CAL1C1A,949,40
VD2CACA-N2,1,24DDI2A,6,PENAB1A,3174,40
VD2CAPG-N2,1,24DDI2A,11,PAGMN1A,5242,50
VD2CSBV-N2,1,24DDI2A,23,BVVCS1A,22545,40
VEPINPO-N2,1,PODERTA,16,PAOJO  ,5423,40
VEPINST-N2,1,PODERTA,2,ESTASLA,520,40
VEPINTE-N2,1,PODERTA,2,ESTATCA,734,40
VEPINV1-R2,1,PODERTA,13,VALLE1A,4071,30
VEPSBAE-N2,1,PODERTA,18,ESTAN2A,5814,60
VEPSBAZ-N2,1,PODERTA,24,EALCDIA,11150,30
VCXCAES-P2,1,PENAB2A,16,ESTASIA,5994,40
VCXCPDI-P2,1,PENAB2A,7,PARED2A,3647,60
VCXCPDO-N2,1,PENAB2A,10,ESTA24A,5024,60
VCXCPPD-P2,1,PENAB2A,8,PADON  ,3847,40
VCXCSAL-N1,1,PENAB2A,24,ALBROCA,31069,40
VCXCSA3-N1,1,PENAB2A,25,ADETM2A,26373,60
VC5CBPO-N2,1,CANCP2A,53,PAOJO  ,24580,40
VD2CSCE-N2,1,24DDI2A,23,BVVCS2A,22026,40
VD2CSC5-P1,1,24DDI2A,29,HSBCL3A,29191,60
VD2CSEM-P1,1,24DDI2A,31,ESTAMAA,30627,40
VEPSBBN-N2,1,PODERTA,41,DONBN2A,19268,60
VEPSBEC-N2,1,PODERTA,21,ESTACAA,9135,40
VEPSBLA-B2,1,PODERTA,16,ANDESLA,5986,30
VCXCSBV-N2,1,PENAB2A,14,BVVCS1A,18008,40
VCXCSCE-N2,1,PENAB2A,14,BVVCS2A,17489,40
VCXCSC5-P1,1,PENAB2A,17,HSBCL3A,23964,60
VCXCSEL-P2,1,PENAB2A,23,ETBVE2A,19992,40
VCXCSEM-P1,1,PENAB2A,22,ESTAMAA,26090,40
VC5CBSB-R2,1,CANCP2A,52,ESTSI2A,25473,60
VC5CCAZ-R2,1,CANCP2A,34,EALCDIA,16099,30
VC5CCCH-R2,1,CANCP2A,8,CHAGR1A,6999,60
VD2CSPC-P1,1,24DDI2A,31,PACHO  ,34770,40
VD2CSPH-P1,1,24DDI2A,31,PACUR  ,33466,40
VD2DPNI-N2,1,24DDI2A,10,NVAES1A,5958,60
VD2PADI-N2,1,24DDI2A,4,PARED2A,841,60
VD2PADO-N2,1,24DDI2A,8,ESTA24A,2218,60
VD2PAPD-N2,1,24DDI2A,5,PADON  ,1041,40
VEPSBPB-N2,1,PODERTA,21,PACAB  ,9205,40
VEPSBSB-N2,1,PODERTA,13,ESTSI2A,3685,60
VERCNAL-N1,1,ESTAPAA,9,ALBROCA,29323,40
VERCSBV-N2,1,ESTAPAA,15,BVVCS1A,13968,40
VERCSCE-N2,1,ESTAPAA,15,BVVCS2A,13449,40
VCXCSMC-P1,1,PENAB2A,22,MERMACA,26103,60
VCXCSPC-N1,1,PENAB2A,22,PACHO  ,30233,40
VCXCSPH-N1,1,PENAB2A,23,PACUR  ,29601,40
VCXCSVV-B1,1,PENAB2A,19,VVETK2A,25287,60
VC5CCEA-N2,1,CANCP2A,45,AMANE1A,19838,40
VC5CCEC-N2,1,CANCP2A,35,ESTACAA,16721,40
VC5CNAL-R1,1,CANCP2A,17,ALBROCA,33149,40
VC5CNPC-N1,1,CANCP2A,23,PACHO  ,39917,40
VD2PDDB-N2,1,24DDI2A,25,CAL1C1A,13408,40
VD2PDE1-N2,1,24DDI2A,27,ESTLP2A,14280,40
VD2PDPP-N2,1,24DDI2A,33,PAPUE  ,17113,40
VERCSCV-N1,1,ESTAPAA,18,CRUVHVA,19572,60
VERCSC5-N1,1,ESTAPAA,18,HSBCL3A,19924,60
VERCSEM-N1,1,ESTAPAA,23,ESTAMAA,22050,40
VERCSPC-N1,1,ESTAPAA,23,PACHO  ,26193,40
VCXDAEB-N2,1,PENAB2A,39,ETBVE1A,15574,60
VCXINCA-N2,1,PENAB2A,2,PENAB1A,390,40
VCXMAC1-N2,1,PENAB2A,25,CONCE1A,9921,40
VC5CNPH-N2,1,CANCP2A,19,PACUR  ,30286,40
VC5INC6-R2,1,CANCP2A,2,CANCP1A,80,40
VDICAES-N2,1,PARED2A,14,ESTASIA,6169,40
VDICAMX-N2,1,PARED2A,9,MAINT1A,5023,40
VDICSAL-N1,1,PARED2A,28,ALBROCA,34093,40
VDICSBV-N2,1,PARED2A,19,BVVCS1A,21704,40
VD2PD99-N2,1,24DDI2A,42,SSMTM3A,22362,50
VECARV1-N2,1,ESTACAA,11,VALLE1A,6112,30
VECCCAZ-N2,1,ESTACAA,5,EALCDIA,2025,30
VERCSPH-N1,1,ESTAPAA,24,PACUR  ,25561,40
VERCSPU-N1,1,ESTAPAA,19,URRACCA,19886,60
VERDAC1-N2,1,ESTAPAA,6,CONCE1A,3148,40
VERDAEB-N2,1,ESTAPAA,22,ETBVE1A,8799,60
VERDAJV-N2,1,ESTAPAA,4,JJVAL1A,1897,60
VERDDCP-N2,1,ESTAPAA,5,CPRAD1A,2521,30
VERDDCU-N2,1,ESTAPAA,4,CIRCU2A,3679,40
VERDDDB-N2,1,ESTAPAA,4,CAL1C1A,2242,40
VCXMAJV-P2,1,PENAB2A,22,JJVAL1A,8672,60
VCXMDER-N2,1,PENAB2A,16,ESTAPAA,6944,40
VCXMDPP-N2,1,PENAB2A,25,PAPUE  ,12576,40
VCXMTPG-P2,1,PENAB2A,8,PAGMN1A,2737,50
VDICSCE-N2,1,PARED2A,19,BVVCS2A,21185,40
VDICSEM-N1,1,PARED2A,27,ESTAMAA,29786,40
VDICSPC-N1,1,PARED2A,27,PACHO  ,33929,40
VECCCBN-N2,1,ESTACAA,22,DONBN2A,10143,60
VECCCCH-N2,1,ESTACAA,40,CHAGR1A,23048,60
VECCCC6-N2,1,ESTACAA,33,CANCP1A,16415,40
VERDDEL-N2,1,ESTAPAA,14,ETBVE2A,8963,40
VERDDE1-N2,1,ESTAPAA,5,ESTLP2A,3474,40
VERDDLR-N2,1,ESTAPAA,5,PUEBL4A,3337,60
VERDDPP-N2,1,ESTAPAA,11,PAPUE  ,6307,40
VERDD99-N2,1,ESTAPAA,21,SSMTM3A,11556,50
VERDJP2-N2,1,ESTAPAA,8,ESTAPEA,3448,40
VERDJSI-N2,1,ESTAPAA,8,YSAJO1A,3244,40
VCXMTP2-N2,1,PENAB2A,15,ESTAPEA,5285,40
VCXMTSI-N2,1,PENAB2A,18,YSAJO1A,6345,40
VCXPDDB-N2,1,PENAB2A,17,CAL1C1A,8871,40
VCXPDE1-N2,1,PENAB2A,18,ESTLP2A,9743,40
VDICSPH-N1,1,PARED2A,27,PACUR  ,32625,40
VDICSPU-N1,1,PARED2A,23,URRACCA,27622,60
VDICSVV-N1,1,PARED2A,24,VVETK2A,28983,60
VDIPADO-N2,1,PARED2A,5,ESTA24A,1377,60
VDIPADR-N2,1,PARED2A,2,PARED1A,735,60
VDIPADX-N2,1,PARED2A,5,ESTADAA,1781,60
VDIPANI-N2,1,PARED2A,7,NVAES1A,5117,60
VDIPAPD-N2,1,PARED2A,2,PADON  ,200,40
VECCNAL-N1,1,ESTACAA,18,ALBROCA,23000,40
VECCNEM-N1,1,ESTACAA,26,ESTAMAA,21384,40
VECCNPC-N1,1,ESTACAA,24,PACHO  ,29768,40
VECCNPH-N1,1,ESTACAA,18,PACUR  ,20136,40
VECINPB-N2,1,ESTACAA,2,PACAB  ,70,40
VERDPCA-N2,1,ESTAPAA,17,PENAB1A,7985,40
VERDPMX-N2,1,ESTAPAA,16,MAINT1A,7375,40
VERDPPD-N2,1,ESTAPAA,24,PADON  ,11300,40
VERJASP-N2,1,ESTAPAA,13,AVE3CSA,5406,40
VESCACA-N2,1,ESTASIA,17,PENAB1A,5977,40
VCXPDSP-N2,1,PENAB2A,22,AVE3CSA,12465,40
VCXPD99-N2,1,PENAB2A,34,SSMTM3A,17825,50
VC1CSBV-N2,1,CONCE1A,9,BVVCS1A,10875,40
VC1CSCE-N2,1,CONCE1A,9,BVVCS2A,10356,40
VC1CSPC-N1,1,CONCE1A,17,PACHO  ,23100,40
VDIPAP4-N2,1,PARED2A,16,PPAPC1A,10823,40
VDIPDCP-N2,1,PARED2A,18,CPRAD1A,9250,30
VDIPDER-N2,1,PARED2A,20,ESTAPAA,10572,40
VE4TMED-P1,1,CONVE3A,11,DORAD1A,5246,60
VE4VEAL-N1,1,ESTVARA,11,ALBROCA,8836,40
VE4VEE3-P1,1,ESTVARA,4,ESTICAA,981,40
VGECNPJ-N1,1,GESTATA,12,PACAF  ,17184,60
VGEDPPD-R2,1,GESTATA,23,PADON  ,24027,40
VGEROPO-R2,1,GESTATA,9,PAOJO  ,3697,40
VGEROSB-R2,1,GESTATA,12,ESTSI2A,4638,60
VNRCSAL-R1,1,PANPA4A,35,ALBROCA,38204,40
VNRCSBV-R2,1,NVAES2A,24,BVVCS1A,26087,40
VNRCSCE-R2,1,NVAES2A,24,BVVCS2A,25568,40
VLAARV1-N2,1,ANALA3A,17,VALLE1A,6649,30
VLACNEP-N2,1,ANDESLA,20,PODERTA,6734,40
VLACNM1-N2,1,ANDESLA,17,MANOP1A,6353,40
VLACNPC-N1,1,ANDESLA,19,PACHO  ,24927,40
VLACNPH-N1,1,ANDESLA,13,PACUR  ,15295,40
VESCDER-N2,1,ESTASIA,30,ESTAPAA,12809,40
VESCDE1-N2,1,ESTASIA,33,ESTLP2A,15676,40
VGOINPK-N2,1,ALLSB1A,3,PAACO  ,3337,60
VGOTKLG-N2,1,ALLSB1A,2,PALAG  ,928,60
VGOTKPB-P2,1,ALLSB1A,55,PACAB  ,64114,40
VJIDAPP-N2,1,ESTAJ1A,10,PAPUE  ,4367,40
VJIJAJR-N2,1,ESTAJ1A,10,ESTAJ2A,4974,60
VNRCSEM-N1,1,NVAES2A,32,ESTAMAA,34169,40
VNRCSPC-N1,1,NVAES2A,32,PACHO  ,38312,40
VNRCSPH-N1,1,NVAES2A,32,PACUR  ,37008,40
